word,reading,consensus_level,level_votes,family_level_votes,reference_sources,reference_families,support_count,candidate_type,example_meaning,relation_type,same_reading_current_forms,same_word_current_readings,jmdict_current_forms,jmdict_current_readings,jmdict_current_levels,jmdict_all_forms,jmdict_resolved,evidence_confidence,jmdict_exact_form_reading,jmdict_writing_common,jmdict_reading_common,jmdict_waller_levels,level_conflict_with_jmdict_waller,jmdict_tags,jmdict_pos,jmdict_gloss,quality_decision,priority,quality_reason
運輸,うんゆ,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,transportation,fully-absent,,,,,,,yes,HIGH,yes,yes,yes,N1,no,,n:noun (common) (futsuumeishi),transportation,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
演ずる,えんずる,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,to perform; to play,fully-absent,,,,,,,yes,HIGH,yes,yes,yes,N1,no,,vt:transitive verb|vz:Ichidan verb - zuru verb (alternative form of -jiru verbs),"to act (a part); to play (a role); to perform (a play, etc.); to put on (a production); to commit (a blunder); to pretend (e.g. to be a good father)",ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
お産,おさん,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,(giving) birth,fully-absent,,,,,,,yes,HIGH,yes,yes,yes,N1,no,pol:polite (teineigo) language,n:noun (common) (futsuumeishi),(giving) birth; childbirth; delivery,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
街道,かいどう,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,highway,fully-absent,,,,,,,yes,HIGH,yes,yes,yes,N1,no,,n:noun (common) (futsuumeishi),highway (esp. one existing from the Edo period); main road; highway (e.g. to success); path (to becoming ...); subdistrict (in China),ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
顔付き,かおつき,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,(outward) looks; features; face,same-reading-different-writing|same-jmdict-entry,顔つき,,顔つき,かおつき,N1,かおつき|顔つき|顔付|顔付き,yes,HIGH,yes,yes,yes,N1,no,,n:noun (common) (futsuumeishi),(outward) looks; features; face; countenance; expression,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
化合,かごう,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,chemical combination,fully-absent,,,,,,,yes,HIGH,yes,yes,yes,N1,no,,n:noun (common) (futsuumeishi)|vi:intransitive verb|vs:noun or participle which takes the aux. verb suru,chemical combination,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
化繊,かせん,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,synthetic fibres,same-reading-different-writing,下線|寡占|河川,,,,,,yes,HIGH,yes,yes,yes,N1,no,abbr:abbreviation,n:noun (common) (futsuumeishi),synthetic fiber; synthetic fibre; chemical fiber; chemical fibre,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
観衆,かんしゅう,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,spectators; onlookers; members of the audience,same-reading-different-writing,慣習|監修,,,,,,yes,HIGH,yes,yes,yes,N1,no,,n:noun (common) (futsuumeishi),spectators; onlookers; members of the audience,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
幹線,かんせん,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,main line; trunk line,same-reading-different-writing,感染|汗腺|観戦,,,,,,yes,HIGH,yes,yes,yes,N1,no,,adj-no:nouns which may take the genitive case particle 'no'|n:noun (common) (futsuumeishi),main line; trunk line,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
ガレージ,ガレージ,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",waller|wordmaster,community-independent|waller-derived,2,kana/loanword,garage (at house),fully-absent,,,,,,,yes,HIGH,yes,yes,yes,N1,no,,n:noun (common) (futsuumeishi),garage,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
眼科,がんか,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,ophthalmology,fully-absent,,,,,,,yes,HIGH,yes,yes,yes,N1,no,,adj-no:nouns which may take the genitive case particle 'no'|n:noun (common) (futsuumeishi),ophthalmology,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
汽船,きせん,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,steamship,fully-absent,,,,,,,yes,HIGH,yes,yes,yes,N1,no,,n:noun (common) (futsuumeishi),steamship; steamboat; steamer,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
客観,きゃっかん,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,objective,fully-absent,,,,,,,yes,HIGH,yes,yes,yes,N1,no,,adj-no:nouns which may take the genitive case particle 'no'|n:noun (common) (futsuumeishi),objectivity; objective; object (philosophical),ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
休学,きゅうがく,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,temporary absence from school; suspension,fully-absent,,,,,,,yes,HIGH,yes,yes,yes,N1,no,,n:noun (common) (futsuumeishi)|vs:noun or participle which takes the aux. verb suru|vt:transitive verb,temporary absence from school,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
休戦,きゅうせん,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,truce; armistice,fully-absent,,,,,,,yes,HIGH,yes,yes,yes,N1,no,,n:noun (common) (futsuumeishi)|vi:intransitive verb|vs:noun or participle which takes the aux. verb suru,cease-fire; truce; armistice,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
共学,きょうがく,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,coeducation,same-reading-different-writing,驚愕,,,,,,yes,HIGH,yes,yes,yes,N1,no,,n:noun (common) (futsuumeishi)|vi:intransitive verb|vs:noun or participle which takes the aux. verb suru,coeducation; mixed-sex education,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
議事堂,ぎじどう,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,Diet building,fully-absent,,,,,,,yes,HIGH,yes,yes,yes,N1,no,,n:noun (common) (futsuumeishi),assembly hall; parliament house; diet building; capitol; houses of parliament; congress hall,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
獣,けだもの,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,beast; brute,same-writing-different-reading|same-jmdict-entry,,けもの,獣,けもの,N1,けだもの|けもの|じゅう|ケダモノ|ケモノ|獣,yes,HIGH,yes,yes,yes,N1,no,sl:slang | term used by members of the furry subculture,n:noun (common) (futsuumeishi),beast; brute; animal; animal with human characteristics,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
原書,げんしょ,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,original document,same-reading-different-writing,原初,,,,,,yes,HIGH,yes,yes,yes,N1,no,,n:noun (common) (futsuumeishi),original document (not a copy or adaptation); book in its original language (esp. a European language),ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
言論,げんろん,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,discussion,fully-absent,,,,,,,yes,HIGH,yes,yes,yes,N1,no,,n:noun (common) (futsuumeishi),(one's) speech; expression of views; discussion,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
高尚,こうしょう,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,high; noble; refined,same-reading-different-writing,交渉,,,,,,yes,HIGH,yes,yes,yes,N1,no,,adj-na:adjectival nouns or quasi-adjectives (keiyodoshi)|n:noun (common) (futsuumeishi),high; noble; refined; advanced,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
行進,こうしん,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,march; parade,same-reading-different-writing,交信|更新,,,,,,yes,HIGH,yes,yes,yes,N1,no,,n:noun (common) (futsuumeishi)|vi:intransitive verb|vs:noun or participle which takes the aux. verb suru,march; parade,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
公然,こうぜん,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,open (e.g. secret); public; official,fully-absent,,,,,,,yes,HIGH,yes,yes,yes,N1,no,,adj-no:nouns which may take the genitive case particle 'no'|adj-t:'taru' adjective|adv-to:adverb taking the 'to' particle,open; public; official; overt,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
抗争,こうそう,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,dispute; resistance,same-reading-different-writing,構想|高層,,,,,,yes,HIGH,yes,yes,yes,N1,no,,n:noun (common) (futsuumeishi)|vi:intransitive verb|vs:noun or participle which takes the aux. verb suru,rivalry; feud; conflict; dispute; struggle; strife,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
後退,こうたい,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,retreat; backspace (BS),same-reading-different-writing,交代|抗体,,,,,,yes,HIGH,yes,yes,yes,N1,no,,n:noun (common) (futsuumeishi)|vi:intransitive verb|vs:noun or participle which takes the aux. verb suru,retreat; falling back; moving backwards; reversing; backing up (of a vehicle); retrogression,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
購読,こうどく,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,subscription (e.g. magazine),same-reading-different-writing,講読,,,,,,yes,HIGH,yes,yes,yes,N1,no,,adj-no:nouns which may take the genitive case particle 'no'|n:noun (common) (futsuumeishi)|vs:noun or participle which takes the aux. verb suru|vt:transitive verb,"buying and reading (book, magazine, etc.); subscribing (incl. free subscriptions); taking (e.g. newspaper)",ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
公用,こうよう,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,government business; public use; public expense,same-reading-different-writing,効用|紅葉|高揚|黄葉,,,,,,yes,HIGH,yes,yes,yes,N1,no,,adj-no:nouns which may take the genitive case particle 'no'|n:noun (common) (futsuumeishi),official business; government business; public business; company duties; public use; government use,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
国防,こくぼう,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,national defence,same-reading-different-writing,国貿,,,,,,yes,HIGH,yes,yes,yes,N1,no,,n:noun (common) (futsuumeishi),national defence; national defense,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
合議,ごうぎ,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,consultation; conference,same-reading-different-writing,豪儀,,,,,,yes,HIGH,yes,yes,yes,N1,no,,n:noun (common) (futsuumeishi)|vi:intransitive verb|vs:noun or participle which takes the aux. verb suru|vt:transitive verb,consultation; conference; discussion; counsel,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
サンキュー,サンキュー,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",waller|wordmaster,community-independent|waller-derived,2,kana/loanword,thank you,fully-absent,,,,,,,yes,HIGH,yes,yes,yes,N1,no,col:colloquial,int:interjection (kandoushi),thank you; thanks,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
産婦人科,さんふじんか,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,maternity and gynecology department,fully-absent,,,,,,,yes,HIGH,yes,yes,yes,N1,no,,n:noun (common) (futsuumeishi),maternity and gynaecology department (gynecology); department of obstetrics and gynaecology (gynecology),ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
財源,ざいげん,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,source of funds; resources; finances,fully-absent,,,,,,,yes,HIGH,yes,yes,yes,N1,no,,n:noun (common) (futsuumeishi),source of funds; resources; finances,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
雫,しずく,N1,"{""N1"": 2}","{""community-independent"": ""N1"", ""waller-derived"": ""N1""}",openjlpt|waller|wordmaster,community-independent|waller-derived,2,lexical,drop (of water),same-reading-different-writing|same-jmdict-entry,滴,,滴,しずく,N1,しずく|滴|雫,yes,HIGH,yes,no,yes,N1,no,,n:noun (common) (futsuumeishi),drop (e.g. of water); drip,ADD_HIGH_CONFIDENCE,P1,Supported by >=2 independent reference families and exact JMdict form is common.
